structure_1,structure_2,pdd_emd,amd_dist,identical,very_similar,similar
cod-2300113,cod-2300115,0.07019472,0.07019472216298617,False,True,True
cod-2300113,cod-2300116,0.08394995,0.08394995589594778,False,True,True
cod-2300113,cod-2300450,0.04837819,0.04837819078743166,False,True,True
cod-2300113,cod-4517837,0.9318669962033639,0.8888888888888888,False,False,False
cod-2300113,cod-9004178,0.03105452,0.031054527155232492,False,True,True
cod-2300113,cod-9004179,0.03820925,0.03820925626994587,False,True,True
cod-2300113,cod-9004180,0.03313209,0.0331320950215197,False,True,True
cod-2300113,cod-9004181,0.05678291,0.05678291220249143,False,True,True
cod-2300113,cod-9008877,0.19543113,0.19543113329139405,False,False,True
cod-2300113,cod-9011662,0.19545543,0.1954554312867085,False,False,True
cod-2300114,cod-2300115,0.03984142,0.039841428782409594,False,True,True
cod-2300114,cod-2300116,0.05197193,0.05197193136801648,False,True,True
cod-2300114,cod-2300450,0.07873072,0.07873072592890296,False,True,True
cod-2300114,cod-4517837,0.9459532833914371,0.8933383342027361,False,False,False
cod-2300114,cod-9004178,0.06266754,0.06266754132909291,False,True,True
cod-2300114,cod-9004179,0.0686,0.06860000000000088,False,True,True
cod-2300114,cod-9004180,0.06555827,0.06555827896127653,False,True,True
cod-2300114,cod-9004181,0.08713544,0.08713544734396272,False,True,True
cod-2300114,cod-9008877,0.22748555,0.227485558649839,False,False,True
cod-2300114,cod-9011662,0.22750985,0.22750985664515344,False,False,True
cod-2300115,cod-2300116,0.02805329,0.02805329505410814,False,True,True
cod-2300115,cod-2300450,0.11857178,0.11857178287637993,False,False,True
cod-2300115,cod-4517837,0.9579978606587779,0.9062603061432681,False,False,False
cod-2300115,cod-9004178,0.10124811,0.10124811924418076,False,False,True
cod-2300115,cod-9004179,0.10615866,0.10615866478087543,False,False,True
cod-2300115,cod-9004180,0.09679092,0.0967909239377267,False,True,True
cod-2300115,cod-9004181,0.1269765,0.1269765042914397,False,False,True
cod-2300115,cod-9008877,0.25810804,0.258108044275029,False,False,True
cod-2300115,cod-9011662,0.25813234,0.25813234227034343,False,False,True
cod-2300116,cod-2300450,0.13070157,0.1307015748157454,False,False,True
cod-2300116,cod-4517837,0.9723988900792153,0.9238044388200346,False,False,False
cod-2300116,cod-9004178,0.11456307,0.11456307186659576,False,False,True
cod-2300116,cod-9004179,0.11959763,0.11959763642898569,False,False,True
cod-2300116,cod-9004180,0.11580901,0.11580901189584658,False,False,True
cod-2300116,cod-9004181,0.13910629,0.13910629623080517,False,False,True
cod-2300116,cod-9008877,0.27938108,0.27938108918734184,False,False,True
cod-2300116,cod-9011662,0.27940538,0.2794053871826563,False,False,True
cod-2300450,cod-4517837,0.9268796276700225,0.8888888888888888,False,False,False
cod-2300450,cod-9004178,0.0173323,0.017332300736221384,False,True,True
cod-2300450,cod-9004179,0.01657989,0.016579895997572258,False,True,True
cod-2300450,cod-9004180,0.02194863,0.02194863190999996,False,True,True
cod-2300450,cod-9004181,0.00962669,0.00962669711896691,False,True,True
cod-2300450,cod-9008877,0.17663526,0.1766352680900003,False,False,True
cod-2300450,cod-9011662,0.17660076,0.17660076809000036,False,False,True
cod-4517837,cod-9004178,0.9214179569069476,0.8888888888888888,False,False,False
cod-4517837,cod-9004179,0.919915502300067,0.8888888888888888,False,False,False
cod-4517837,cod-9004180,0.9197510958554916,0.8888888888888888,False,False,False
cod-4517837,cod-9004181,0.923485803208765,0.8888888888888888,False,False,False
cod-4517837,cod-9008877,0.9004038120059646,0.8888888888888888,False,False,False
cod-4517837,cod-9011662,0.9007821419782308,0.8888888888888888,False,False,False
cod-9004178,cod-9004179,0.00779999,0.007799999999999585,False,True,True
cod-9004178,cod-9004180,0.00468342,0.004683420000000105,False,True,True
cod-9004178,cod-9004181,0.0257284,0.025728400592214484,False,True,True
cod-9004178,cod-9008877,0.17741779,0.17741779119931667,False,False,True
cod-9004178,cod-9011662,0.17738329,0.17738329119931673,False,False,True
cod-9004179,cod-9004180,0.00951847,0.009518478738790748,False,True,True
cod-9004179,cod-9004181,0.02187066,0.021870660000000264,False,True,True
cod-9004179,cod-9008877,0.17984803,0.17984803335256405,False,False,True
cod-9004179,cod-9011662,0.17981353,0.17981353335256411,False,False,True
cod-9004180,cod-9004181,0.0301856,0.030185602201543205,False,True,True
cod-9004180,cod-9008877,0.18005729,0.1800572933952953,False,False,True
cod-9004180,cod-9011662,0.18009278,0.18009278119390792,False,False,True
cod-9004181,cod-9008877,0.17093744,0.1709374400000001,False,False,True
cod-9004181,cod-9011662,0.17090294,0.17090294000000017,False,False,True
cod-9008877,cod-9011662,0.00099999,0.0009999999999994458,False,True,True
